model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
561,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.78, 0.77, 0.7, 0.78, 0.68, 0.73, 0.65, 0.77, 0.75, 0.8, 0.75, 0.85, 0.77, 0.65, 0.67, 0.73, 0.77, 0.78, 0.68]",0.74,"[]",-
562,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.73, 0.67, 0.82, 0.68, 0.73, 0.68, 0.77, 0.77, 0.77, 0.73, 0.85, 0.73, 0.68, 0.72, 0.73, 0.77, 0.78, 0.68]",0.74,"[]",-
563,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.72, 0.77, 0.68, 0.75, 0.67, 0.75, 0.68, 0.77, 0.77, 0.78, 0.75, 0.85, 0.73, 0.7, 0.67, 0.75, 0.75, 0.8, 0.7]",0.74,"[]",-
564,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.73, 0.77, 0.72, 0.83, 0.67, 0.72, 0.65, 0.77, 0.75, 0.78, 0.77, 0.85, 0.72, 0.67, 0.67, 0.75, 0.77, 0.77, 0.67]",0.74,"[]",-
565,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.73, 0.77, 0.68, 0.8, 0.68, 0.72, 0.67, 0.78, 0.73, 0.77, 0.75, 0.85, 0.75, 0.7, 0.67, 0.75, 0.77, 0.8, 0.67]",0.74,"[]",-
566,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.8, 0.72, 0.75, 0.65, 0.82, 0.65, 0.72, 0.68, 0.75, 0.78, 0.8, 0.75, 0.87, 0.73, 0.68, 0.68, 0.73, 0.77, 0.8, 0.68]",0.74,"[]",-
567,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.73, 0.73, 0.73, 0.72, 0.8, 0.73, 0.72, 0.67, 0.75, 0.77, 0.8, 0.75, 0.83, 0.75, 0.68, 0.68, 0.75, 0.77, 0.78, 0.67]",0.74,"[]",-
568,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.77, 0.73, 0.65, 0.85, 0.65, 0.75, 0.63, 0.75, 0.77, 0.8, 0.73, 0.87, 0.72, 0.7, 0.7, 0.73, 0.77, 0.77, 0.7]",0.74,"[]",-
569,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.77, 0.77, 0.68, 0.82, 0.68, 0.73, 0.67, 0.75, 0.77, 0.78, 0.73, 0.85, 0.73, 0.7, 0.68, 0.75, 0.73, 0.77, 0.68]",0.74,"[]",-
570,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.77, 0.72, 0.7, 0.8, 0.68, 0.73, 0.68, 0.75, 0.75, 0.82, 0.75, 0.85, 0.72, 0.7, 0.67, 0.75, 0.77, 0.77, 0.68]",0.74,"[]",-
571,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.73, 0.75, 0.75, 0.68, 0.78, 0.7, 0.7, 0.67, 0.78, 0.77, 0.8, 0.75, 0.85, 0.68, 0.7, 0.7, 0.75, 0.77, 0.82, 0.68]",0.74,"[]",-
572,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.78, 0.75, 0.73, 0.68, 0.82, 0.7, 0.72, 0.65, 0.75, 0.77, 0.78, 0.75, 0.85, 0.73, 0.68, 0.67, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
573,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.73, 0.73, 0.7, 0.75, 0.68, 0.73, 0.67, 0.78, 0.75, 0.8, 0.75, 0.87, 0.73, 0.7, 0.67, 0.75, 0.77, 0.82, 0.68]",0.74,"[]",-
574,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.75, 0.75, 0.7, 0.78, 0.72, 0.72, 0.65, 0.73, 0.78, 0.78, 0.77, 0.85, 0.75, 0.7, 0.67, 0.73, 0.75, 0.78, 0.68]",0.74,"[]",-
575,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.72, 0.75, 0.72, 0.78, 0.68, 0.72, 0.67, 0.78, 0.77, 0.78, 0.75, 0.83, 0.73, 0.72, 0.7, 0.73, 0.78, 0.77, 0.68]",0.74,"[]",-
576,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.7, 0.75, 0.67, 0.83, 0.67, 0.73, 0.67, 0.75, 0.75, 0.82, 0.73, 0.85, 0.72, 0.7, 0.68, 0.75, 0.77, 0.82, 0.7]",0.74,"[]",-
577,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.75, 0.75, 0.68, 0.75, 0.72, 0.73, 0.65, 0.75, 0.78, 0.8, 0.75, 0.85, 0.72, 0.7, 0.7, 0.73, 0.77, 0.78, 0.68]",0.74,"[]",-
578,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.77, 0.72, 0.78, 0.67, 0.73, 0.67, 0.75, 0.77, 0.78, 0.75, 0.87, 0.73, 0.67, 0.65, 0.75, 0.75, 0.78, 0.7]",0.74,"[]",-
579,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.77, 0.75, 0.68, 0.8, 0.65, 0.73, 0.63, 0.75, 0.75, 0.8, 0.75, 0.87, 0.73, 0.68, 0.7, 0.75, 0.77, 0.78, 0.7]",0.74,"[]",-
580,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.65, 0.8, 0.7, 0.73, 0.68, 0.73, 0.77, 0.78, 0.75, 0.85, 0.73, 0.68, 0.68, 0.75, 0.78, 0.78, 0.68]",0.74,"[]",-
581,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.75, 0.67, 0.82, 0.68, 0.75, 0.67, 0.77, 0.77, 0.78, 0.75, 0.83, 0.75, 0.68, 0.68, 0.75, 0.75, 0.78, 0.68]",0.74,"[]",-
582,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.77, 0.75, 0.67, 0.8, 0.7, 0.72, 0.67, 0.77, 0.77, 0.8, 0.75, 0.87, 0.7, 0.68, 0.67, 0.73, 0.77, 0.77, 0.68]",0.74,"[]",-
583,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.78, 0.78, 0.68, 0.78, 0.67, 0.73, 0.68, 0.78, 0.78, 0.8, 0.75, 0.85, 0.72, 0.68, 0.63, 0.73, 0.75, 0.8, 0.68]",0.74,"[]",-
584,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.73, 0.73, 0.68, 0.83, 0.67, 0.75, 0.63, 0.78, 0.75, 0.78, 0.75, 0.87, 0.72, 0.73, 0.68, 0.73, 0.78, 0.78, 0.68]",0.74,"[]",-
585,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.77, 0.65, 0.82, 0.7, 0.73, 0.65, 0.73, 0.77, 0.78, 0.73, 0.87, 0.73, 0.7, 0.67, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
586,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.78, 0.73, 0.77, 0.68, 0.82, 0.68, 0.72, 0.68, 0.77, 0.75, 0.8, 0.75, 0.85, 0.72, 0.68, 0.67, 0.75, 0.73, 0.77, 0.7]",0.74,"[]",-
587,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.77, 0.7, 0.77, 0.65, 0.67, 0.65, 0.82, 0.75, 0.78, 0.75, 0.83, 0.72, 0.7, 0.72, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
588,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.75, 0.68, 0.82, 0.72, 0.73, 0.67, 0.78, 0.75, 0.77, 0.75, 0.83, 0.72, 0.68, 0.67, 0.73, 0.77, 0.78, 0.68]",0.74,"[]",-
589,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.73, 0.67, 0.82, 0.68, 0.67, 0.7, 0.73, 0.78, 0.82, 0.75, 0.85, 0.72, 0.68, 0.7, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
590,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.77, 0.77, 0.73, 0.75, 0.68, 0.73, 0.63, 0.75, 0.77, 0.77, 0.75, 0.82, 0.75, 0.73, 0.67, 0.73, 0.75, 0.8, 0.68]",0.74,"[]",-
591,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.73, 0.75, 0.77, 0.67, 0.8, 0.67, 0.73, 0.68, 0.77, 0.78, 0.78, 0.75, 0.85, 0.75, 0.73, 0.65, 0.75, 0.75, 0.77, 0.67]",0.74,"[]",-
592,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.68, 0.78, 0.68, 0.73, 0.65, 0.73, 0.78, 0.8, 0.75, 0.85, 0.73, 0.7, 0.67, 0.75, 0.77, 0.78, 0.68]",0.74,"[]",-
593,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.7, 0.7, 0.8, 0.68, 0.73, 0.67, 0.78, 0.75, 0.82, 0.73, 0.85, 0.75, 0.7, 0.65, 0.75, 0.75, 0.8, 0.67]",0.74,"[]",-
594,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.77, 0.72, 0.68, 0.82, 0.65, 0.73, 0.65, 0.78, 0.78, 0.78, 0.75, 0.82, 0.72, 0.67, 0.67, 0.75, 0.77, 0.82, 0.7]",0.74,"[]",-
595,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.75, 0.75, 0.7, 0.78, 0.67, 0.73, 0.67, 0.77, 0.75, 0.8, 0.75, 0.85, 0.72, 0.68, 0.7, 0.73, 0.78, 0.77, 0.7]",0.74,"[]",-
596,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.75, 0.75, 0.68, 0.82, 0.65, 0.68, 0.68, 0.77, 0.75, 0.78, 0.73, 0.87, 0.73, 0.68, 0.65, 0.75, 0.78, 0.82, 0.7]",0.74,"[]",-
597,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.73, 0.77, 0.68, 0.8, 0.67, 0.72, 0.67, 0.75, 0.73, 0.82, 0.77, 0.85, 0.77, 0.68, 0.67, 0.73, 0.73, 0.8, 0.68]",0.74,"[]",-
598,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.75, 0.75, 0.68, 0.77, 0.63, 0.73, 0.67, 0.78, 0.77, 0.78, 0.77, 0.83, 0.73, 0.7, 0.68, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
599,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.73, 0.78, 0.7, 0.82, 0.62, 0.72, 0.65, 0.77, 0.75, 0.8, 0.77, 0.85, 0.75, 0.72, 0.7, 0.75, 0.73, 0.77, 0.67]",0.74,"[]",-
600,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.75, 0.75, 0.72, 0.77, 0.68, 0.72, 0.65, 0.75, 0.77, 0.77, 0.75, 0.85, 0.72, 0.68, 0.65, 0.75, 0.77, 0.8, 0.73]",0.74,"[]",-
601,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.75, 0.77, 0.67, 0.82, 0.68, 0.68, 0.68, 0.78, 0.73, 0.77, 0.75, 0.87, 0.72, 0.7, 0.67, 0.73, 0.77, 0.8, 0.68]",0.74,"[]",-
602,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.73, 0.77, 0.68, 0.77, 0.65, 0.72, 0.67, 0.75, 0.75, 0.8, 0.75, 0.85, 0.73, 0.68, 0.7, 0.75, 0.75, 0.82, 0.7]",0.74,"[]",-
603,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.78, 0.77, 0.67, 0.75, 0.65, 0.72, 0.65, 0.75, 0.77, 0.78, 0.75, 0.85, 0.73, 0.68, 0.68, 0.75, 0.78, 0.82, 0.7]",0.74,"[]",-
604,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.75, 0.75, 0.67, 0.82, 0.67, 0.75, 0.68, 0.73, 0.77, 0.77, 0.75, 0.85, 0.72, 0.68, 0.67, 0.75, 0.75, 0.82, 0.68]",0.74,"[]",-
605,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.77, 0.72, 0.68, 0.82, 0.67, 0.73, 0.65, 0.77, 0.78, 0.8, 0.77, 0.85, 0.73, 0.7, 0.65, 0.75, 0.75, 0.78, 0.68]",0.74,"[]",-
606,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.72, 0.75, 0.67, 0.8, 0.67, 0.72, 0.65, 0.75, 0.75, 0.82, 0.75, 0.85, 0.73, 0.72, 0.68, 0.73, 0.77, 0.8, 0.7]",0.74,"[]",-
607,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.7, 0.75, 0.67, 0.82, 0.68, 0.7, 0.65, 0.75, 0.77, 0.8, 0.75, 0.87, 0.73, 0.7, 0.68, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
608,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.73, 0.75, 0.67, 0.82, 0.63, 0.7, 0.68, 0.77, 0.77, 0.78, 0.75, 0.87, 0.75, 0.7, 0.68, 0.73, 0.77, 0.8, 0.7]",0.74,"[]",-
609,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.77, 0.77, 0.68, 0.78, 0.68, 0.73, 0.68, 0.75, 0.77, 0.78, 0.75, 0.85, 0.73, 0.7, 0.67, 0.75, 0.75, 0.78, 0.68]",0.74,"[]",-
610,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.73, 0.75, 0.68, 0.78, 0.68, 0.73, 0.62, 0.78, 0.75, 0.78, 0.77, 0.87, 0.73, 0.72, 0.67, 0.75, 0.77, 0.78, 0.68]",0.74,"[]",-
611,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.77, 0.73, 0.67, 0.82, 0.63, 0.75, 0.68, 0.73, 0.75, 0.77, 0.75, 0.88, 0.73, 0.68, 0.7, 0.77, 0.78, 0.78, 0.68]",0.74,"[]",-
612,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.73, 0.75, 0.72, 0.8, 0.68, 0.72, 0.65, 0.78, 0.77, 0.78, 0.75, 0.87, 0.75, 0.67, 0.67, 0.73, 0.73, 0.78, 0.7]",0.74,"[]",-
613,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.77, 0.75, 0.68, 0.8, 0.7, 0.7, 0.68, 0.77, 0.77, 0.8, 0.75, 0.83, 0.73, 0.68, 0.68, 0.73, 0.75, 0.78, 0.67]",0.74,"[]",-
614,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.73, 0.77, 0.67, 0.83, 0.72, 0.72, 0.65, 0.77, 0.75, 0.8, 0.73, 0.83, 0.7, 0.67, 0.72, 0.73, 0.78, 0.78, 0.67]",0.74,"[]",-
615,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.77, 0.77, 0.67, 0.78, 0.62, 0.7, 0.67, 0.8, 0.77, 0.8, 0.75, 0.85, 0.72, 0.68, 0.67, 0.75, 0.77, 0.8, 0.68]",0.74,"[]",-
616,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.75, 0.7, 0.8, 0.67, 0.73, 0.65, 0.75, 0.77, 0.8, 0.75, 0.85, 0.75, 0.67, 0.67, 0.75, 0.73, 0.82, 0.68]",0.74,"[]",-
617,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.72, 0.77, 0.72, 0.82, 0.65, 0.75, 0.67, 0.75, 0.77, 0.78, 0.73, 0.83, 0.73, 0.73, 0.68, 0.73, 0.75, 0.78, 0.68]",0.739,"[]",-
618,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.75, 0.7, 0.8, 0.68, 0.75, 0.63, 0.77, 0.75, 0.78, 0.75, 0.83, 0.73, 0.68, 0.72, 0.75, 0.77, 0.78, 0.67]",0.739,"[]",-
619,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.77, 0.7, 0.78, 0.65, 0.72, 0.67, 0.77, 0.77, 0.82, 0.75, 0.85, 0.75, 0.67, 0.67, 0.75, 0.75, 0.77, 0.68]",0.739,"[]",-
620,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.73, 0.73, 0.75, 0.72, 0.78, 0.65, 0.7, 0.68, 0.75, 0.75, 0.82, 0.75, 0.85, 0.75, 0.68, 0.68, 0.75, 0.77, 0.8, 0.7]",0.739,"[]",-
621,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.73, 0.77, 0.73, 0.65, 0.78, 0.67, 0.77, 0.68, 0.77, 0.77, 0.8, 0.75, 0.85, 0.73, 0.7, 0.68, 0.73, 0.75, 0.8, 0.68]",0.739,"[]",-
622,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.73, 0.75, 0.65, 0.78, 0.67, 0.72, 0.65, 0.77, 0.78, 0.78, 0.73, 0.87, 0.75, 0.73, 0.7, 0.73, 0.77, 0.77, 0.68]",0.739,"[]",-
623,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.73, 0.75, 0.68, 0.82, 0.65, 0.72, 0.68, 0.78, 0.73, 0.82, 0.77, 0.83, 0.72, 0.72, 0.65, 0.75, 0.77, 0.77, 0.7]",0.739,"[]",-
624,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.65, 0.82, 0.65, 0.73, 0.68, 0.77, 0.78, 0.78, 0.75, 0.85, 0.72, 0.67, 0.7, 0.73, 0.77, 0.78, 0.67]",0.739,"[]",-
625,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.75, 0.68, 0.83, 0.67, 0.72, 0.68, 0.78, 0.75, 0.8, 0.75, 0.85, 0.73, 0.68, 0.65, 0.75, 0.77, 0.75, 0.68]",0.739,"[]",-
626,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.73, 0.73, 0.7, 0.77, 0.67, 0.73, 0.67, 0.75, 0.78, 0.82, 0.75, 0.85, 0.73, 0.68, 0.67, 0.75, 0.77, 0.82, 0.67]",0.739,"[]",-
627,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.77, 0.75, 0.65, 0.82, 0.67, 0.75, 0.67, 0.73, 0.77, 0.77, 0.75, 0.85, 0.73, 0.7, 0.65, 0.73, 0.77, 0.8, 0.68]",0.739,"[]",-
